correct,cue,flanker_location,flanker_middle_direction,response_time,flanker_type,worker_id,rt_nan
1.0,double,up,right,0.755,congruent,s639,0
1.0,double,up,right,0.603,congruent,s639,0
1.0,spatial,down,left,0.521,congruent,s639,0
1.0,spatial,up,right,0.504,incongruent,s639,0
1.0,double,down,left,0.452,incongruent,s639,0
1.0,spatial,up,left,0.452,congruent,s639,0
1.0,spatial,up,right,0.577,congruent,s639,0
1.0,spatial,down,left,0.405,congruent,s639,0
1.0,double,up,left,0.526,incongruent,s639,0
1.0,double,down,left,0.541,incongruent,s639,0
1.0,double,up,right,0.489,incongruent,s639,0
1.0,spatial,down,right,0.629,incongruent,s639,0
1.0,spatial,up,left,0.409,incongruent,s639,0
1.0,double,down,right,0.474,incongruent,s639,0
1.0,double,down,right,0.586,incongruent,s639,0
1.0,spatial,up,left,0.649,incongruent,s640,0
1.0,spatial,down,left,0.451,incongruent,s640,0
1.0,spatial,up,left,0.48,congruent,s640,0
1.0,spatial,down,left,0.478,congruent,s640,0
1.0,double,down,left,0.592,incongruent,s640,0
1.0,double,up,left,0.458,congruent,s640,0
1.0,double,down,left,0.382,congruent,s640,0
1.0,spatial,down,right,0.617,congruent,s640,0
1.0,double,down,right,0.533,congruent,s640,0
1.0,double,down,right,0.615,incongruent,s640,0
1.0,spatial,down,left,0.542,congruent,s640,0
1.0,spatial,up,right,0.664,congruent,s640,0
1.0,spatial,up,left,0.538,congruent,s640,0
1.0,spatial,up,right,0.591,incongruent,s640,0
1.0,double,down,left,0.461,congruent,s640,0
1.0,double,down,left,0.573,congruent,s640,0
1.0,double,up,left,0.506,congruent,s640,0
1.0,double,down,right,0.476,congruent,s640,0
1.0,double,up,left,0.44,congruent,s640,0
1.0,spatial,down,right,0.418,congruent,s640,0
1.0,spatial,down,right,0.527,incongruent,s640,0
1.0,double,up,left,0.376,incongruent,s640,0
1.0,spatial,down,left,0.439,congruent,s640,0
1.0,spatial,up,left,0.403,congruent,s640,0
1.0,spatial,up,right,0.482,congruent,s640,0
1.0,double,down,left,0.429,incongruent,s640,0
1.0,double,up,right,0.457,incongruent,s640,0
1.0,double,down,left,0.464,incongruent,s640,0
1.0,spatial,down,right,0.52,incongruent,s640,0
1.0,spatial,down,left,0.509,incongruent,s640,0
1.0,double,down,right,0.45,incongruent,s640,0
1.0,double,down,right,0.434,incongruent,s640,0
1.0,spatial,up,left,0.377,incongruent,s640,0
1.0,double,up,left,0.639,incongruent,s640,0
1.0,double,up,left,0.594,incongruent,s640,0
1.0,double,down,right,0.455,incongruent,s640,0
1.0,double,down,left,0.512,congruent,s640,0
1.0,spatial,up,left,0.442,incongruent,s640,0
1.0,spatial,down,right,0.426,congruent,s640,0
1.0,spatial,up,right,0.403,congruent,s640,0
1.0,spatial,down,right,0.417,incongruent,s640,0
1.0,double,up,left,0.384,congruent,s640,0
1.0,spatial,up,left,0.464,incongruent,s640,0
1.0,spatial,up,right,0.521,congruent,s640,0
1.0,spatial,down,left,0.408,congruent,s640,0
1.0,spatial,up,left,0.406,congruent,s640,0
1.0,double,down,right,0.395,incongruent,s640,0
1.0,double,up,right,0.432,congruent,s640,0
1.0,spatial,up,right,0.706,incongruent,s640,0
1.0,double,up,left,0.498,congruent,s640,0
1.0,spatial,down,left,0.402,incongruent,s640,0
1.0,double,down,left,0.449,congruent,s640,0
1.0,double,up,left,0.443,incongruent,s640,0
1.0,double,up,left,0.376,incongruent,s640,0
1.0,spatial,down,right,0.449,congruent,s640,0
1.0,spatial,up,right,0.401,congruent,s640,0
1.0,double,up,right,0.427,congruent,s640,0
1.0,double,down,right,0.516,congruent,s640,0
1.0,spatial,down,left,0.541,incongruent,s640,0
1.0,spatial,down,right,0.454,congruent,s640,0
1.0,double,down,right,0.459,incongruent,s640,0
1.0,spatial,up,right,0.448,incongruent,s640,0
1.0,double,up,right,0.468,incongruent,s640,0
1.0,spatial,down,right,0.415,congruent,s640,0
1.0,double,up,right,0.453,congruent,s640,0
1.0,double,down,left,0.451,incongruent,s640,0
1.0,spatial,down,left,0.474,congruent,s640,0
1.0,double,up,right,0.439,congruent,s640,0
1.0,double,up,right,0.46,congruent,s640,0
1.0,spatial,down,left,0.504,incongruent,s640,0
1.0,spatial,up,left,0.447,congruent,s640,0
1.0,double,down,right,0.423,congruent,s640,0
0.0,spatial,up,right,0.406,congruent,s640,0
1.0,spatial,down,right,0.504,congruent,s640,0
1.0,spatial,up,right,0.436,incongruent,s640,0
1.0,spatial,down,right,0.44,incongruent,s640,0
1.0,spatial,down,right,0.593,incongruent,s640,0
1.0,spatial,down,left,0.575,incongruent,s640,0
1.0,double,up,left,0.497,incongruent,s640,0
1.0,double,down,right,0.434,incongruent,s640,0
1.0,spatial,down,right,0.42,incongruent,s640,0
1.0,spatial,up,right,0.446,incongruent,s640,0
1.0,spatial,up,left,0.45,incongruent,s640,0
1.0,spatial,up,left,0.398,congruent,s640,0
1.0,double,up,right,0.566,congruent,s640,0
1.0,double,up,left,0.497,incongruent,s640,0
1.0,spatial,up,right,0.444,congruent,s640,0
1.0,spatial,up,right,0.409,congruent,s640,0
1.0,spatial,up,left,0.389,congruent,s640,0
1.0,spatial,down,right,0.507,incongruent,s640,0
1.0,double,down,left,0.539,congruent,s640,0
1.0,spatial,down,left,0.469,congruent,s640,0
1.0,double,up,right,0.596,incongruent,s640,0
1.0,spatial,up,left,0.431,incongruent,s640,0
1.0,double,down,right,0.415,incongruent,s640,0
1.0,spatial,down,left,0.53,congruent,s640,0
1.0,spatial,down,left,0.436,congruent,s640,0
1.0,double,up,right,0.44,incongruent,s640,0
1.0,spatial,down,right,0.425,congruent,s640,0
1.0,spatial,up,left,0.437,congruent,s640,0
1.0,double,up,right,0.464,incongruent,s640,0
1.0,double,up,left,0.457,congruent,s640,0
1.0,double,up,right,0.552,incongruent,s640,0
1.0,spatial,down,right,0.55,incongruent,s640,0
1.0,double,down,left,0.527,incongruent,s640,0
1.0,spatial,up,left,0.485,incongruent,s640,0
1.0,double,up,right,0.506,congruent,s640,0
1.0,spatial,down,left,0.589,incongruent,s640,0
1.0,spatial,up,left,0.478,incongruent,s640,0
1.0,spatial,up,right,0.467,incongruent,s640,0
1.0,double,up,right,0.453,incongruent,s640,0
1.0,double,up,right,0.45,congruent,s640,0
1.0,spatial,up,left,0.514,congruent,s640,0
1.0,double,up,right,0.519,incongruent,s640,0
1.0,spatial,down,right,0.53,congruent,s640,0
1.0,double,down,right,0.526,congruent,s640,0
1.0,double,down,left,0.556,congruent,s640,0
1.0,double,up,left,0.504,incongruent,s640,0
1.0,spatial,up,right,0.478,incongruent,s640,0
1.0,double,up,left,0.439,congruent,s640,0
1.0,spatial,down,left,0.562,incongruent,s640,0
1.0,double,down,left,0.546,incongruent,s640,0
1.0,spatial,up,right,0.426,incongruent,s640,0
1.0,double,down,right,0.524,congruent,s640,0
1.0,double,down,left,0.451,incongruent,s640,0
1.0,double,down,left,0.443,incongruent,s640,0
1.0,spatial,up,right,0.437,congruent,s640,0
1.0,double,up,left,0.518,congruent,s640,0
1.0,spatial,down,left,0.445,congruent,s641,0
1.0,double,down,left,0.601,incongruent,s641,0
1.0,spatial,down,left,0.476,congruent,s641,0
1.0,spatial,up,right,0.366,congruent,s641,0
1.0,double,up,right,0.536,incongruent,s641,0
1.0,double,up,right,0.382,congruent,s641,0
1.0,double,down,left,0.531,incongruent,s641,0
1.0,spatial,up,right,0.381,incongruent,s641,0
1.0,double,down,right,0.458,incongruent,s641,0
1.0,spatial,up,right,0.4,incongruent,s641,0
1.0,double,down,right,0.521,congruent,s641,0
1.0,spatial,down,left,0.521,incongruent,s641,0
1.0,spatial,down,right,0.425,incongruent,s641,0
1.0,spatial,down,left,0.393,incongruent,s641,0
1.0,double,up,left,0.48,incongruent,s641,0
1.0,double,up,right,0.558,congruent,s641,0
1.0,spatial,down,right,0.472,congruent,s641,0
1.0,double,up,right,0.419,incongruent,s641,0
1.0,spatial,down,right,0.383,congruent,s641,0
1.0,double,down,left,0.507,congruent,s641,0
1.0,double,down,right,0.391,congruent,s641,0
0.0,double,down,left,0.41,incongruent,s641,0
1.0,spatial,down,right,0.436,incongruent,s641,0
1.0,double,down,left,0.536,congruent,s641,0
1.0,spatial,down,left,0.475,incongruent,s641,0
1.0,double,down,left,0.592,incongruent,s641,0
1.0,spatial,up,right,0.426,incongruent,s641,0
1.0,double,down,left,0.454,congruent,s641,0
1.0,double,up,right,0.528,incongruent,s641,0
1.0,double,down,right,0.583,incongruent,s641,0
1.0,spatial,up,left,0.399,congruent,s641,0
1.0,double,down,right,0.425,congruent,s641,0
1.0,spatial,up,left,0.373,incongruent,s641,0
1.0,spatial,up,left,0.466,incongruent,s641,0
1.0,spatial,down,left,0.509,congruent,s641,0
1.0,spatial,down,right,0.399,congruent,s641,0
1.0,double,up,right,0.427,incongruent,s641,0
1.0,double,down,left,0.457,congruent,s641,0
1.0,double,down,left,0.588,congruent,s641,0
1.0,spatial,down,left,0.38,congruent,s641,0
1.0,double,down,right,0.421,congruent,s641,0
1.0,double,down,right,0.667,incongruent,s641,0
1.0,spatial,down,right,0.395,congruent,s641,0
1.0,spatial,up,right,0.46,congruent,s641,0
1.0,spatial,up,right,0.332,congruent,s641,0
1.0,spatial,up,left,0.441,incongruent,s641,0
1.0,double,up,right,0.404,congruent,s641,0
1.0,double,down,right,0.604,congruent,s641,0
1.0,double,up,right,0.385,congruent,s641,0
1.0,double,up,left,0.402,congruent,s641,0
1.0,double,up,left,0.402,congruent,s641,0
1.0,spatial,down,right,0.447,congruent,s641,0
1.0,spatial,up,left,0.379,incongruent,s641,0
1.0,double,up,left,0.374,incongruent,s641,0
1.0,spatial,down,right,0.328,congruent,s641,0
1.0,spatial,down,left,0.508,congruent,s641,0
1.0,spatial,up,left,0.421,congruent,s641,0
1.0,double,up,left,0.519,incongruent,s641,0
1.0,double,down,right,0.592,incongruent,s641,0
1.0,double,down,right,0.594,incongruent,s641,0
1.0,spatial,up,right,0.378,incongruent,s641,0
1.0,spatial,down,left,0.714,incongruent,s641,0
1.0,double,up,right,0.398,incongruent,s641,0
1.0,double,down,right,0.552,incongruent,s641,0
1.0,spatial,up,right,0.467,incongruent,s641,0
1.0,double,down,right,0.588,incongruent,s641,0
1.0,double,up,left,0.376,incongruent,s641,0
1.0,double,down,left,0.601,incongruent,s641,0
1.0,double,down,right,0.569,congruent,s641,0
1.0,spatial,down,left,0.494,incongruent,s641,0
1.0,spatial,down,left,0.423,congruent,s641,0
1.0,spatial,up,left,0.416,congruent,s641,0
1.0,spatial,down,right,0.485,incongruent,s641,0
1.0,double,up,right,0.43,congruent,s641,0
1.0,spatial,down,right,0.491,incongruent,s641,0
1.0,spatial,up,right,0.347,congruent,s641,0
1.0,spatial,up,right,0.343,congruent,s641,0
1.0,spatial,up,left,0.402,congruent,s641,0
1.0,double,up,right,0.379,incongruent,s641,0
1.0,double,up,left,0.39,congruent,s641,0
1.0,spatial,down,left,0.414,incongruent,s641,0
1.0,double,up,left,0.405,congruent,s641,0
1.0,spatial,up,left,0.341,incongruent,s641,0
1.0,double,up,right,0.406,congruent,s641,0
1.0,double,down,left,0.58,incongruent,s641,0
1.0,double,up,left,0.405,incongruent,s641,0
1.0,spatial,up,right,0.358,congruent,s641,0
1.0,spatial,down,left,0.29,congruent,s641,0
1.0,double,up,right,0.391,congruent,s641,0
1.0,double,down,left,0.46,congruent,s641,0
1.0,spatial,up,right,0.395,incongruent,s641,0
1.0,spatial,up,left,0.387,congruent,s641,0
1.0,double,up,right,0.35,incongruent,s641,0
1.0,spatial,up,left,0.359,incongruent,s641,0
1.0,double,up,left,0.417,incongruent,s641,0
1.0,spatial,up,left,0.339,congruent,s641,0
1.0,double,up,left,0.34,congruent,s641,0
1.0,double,down,left,0.618,incongruent,s641,0
1.0,spatial,up,right,0.332,congruent,s641,0
1.0,double,down,left,0.496,congruent,s641,0
1.0,double,up,left,0.384,congruent,s641,0
1.0,spatial,up,left,0.366,incongruent,s641,0
1.0,spatial,down,right,0.406,congruent,s641,0
1.0,double,down,right,0.675,congruent,s641,0
1.0,spatial,up,left,0.377,congruent,s641,0
1.0,spatial,up,left,0.376,congruent,s641,0
1.0,spatial,down,right,0.41,incongruent,s641,0
0.0,spatial,down,left,0.458,incongruent,s641,0
1.0,spatial,up,right,0.417,incongruent,s641,0
1.0,spatial,down,right,0.511,incongruent,s641,0
1.0,double,up,left,0.406,incongruent,s641,0
1.0,double,up,left,0.522,incongruent,s641,0
1.0,spatial,up,left,0.386,incongruent,s641,0
1.0,spatial,down,right,0.424,incongruent,s641,0
1.0,spatial,up,right,0.496,incongruent,s641,0
1.0,spatial,down,right,0.561,congruent,s641,0
1.0,double,up,left,0.366,congruent,s641,0
1.0,double,down,right,0.725,incongruent,s641,0
1.0,spatial,down,left,0.501,congruent,s641,0
1.0,spatial,up,right,0.433,congruent,s641,0
1.0,spatial,down,right,0.57,congruent,s641,0
1.0,spatial,down,right,0.632,incongruent,s641,0
1.0,double,up,right,0.728,congruent,s641,0
1.0,spatial,down,right,0.376,congruent,s641,0
1.0,double,down,left,0.544,incongruent,s641,0
1.0,spatial,down,left,0.489,incongruent,s641,0
1.0,double,up,right,0.574,incongruent,s641,0
1.0,spatial,up,left,0.544,congruent,s641,0
1.0,double,down,right,0.586,congruent,s642,0
1.0,double,up,right,0.963,incongruent,s642,0
1.0,spatial,up,right,0.511,congruent,s642,0
1.0,double,down,left,0.589,congruent,s642,0
1.0,double,up,left,0.813,congruent,s642,0
1.0,spatial,down,right,0.549,incongruent,s642,0
1.0,spatial,up,right,0.573,congruent,s642,0
1.0,double,up,right,0.52,congruent,s642,0
1.0,spatial,down,left,1.132,congruent,s642,0
1.0,spatial,up,right,0.839,congruent,s642,0
1.0,spatial,up,left,0.593,incongruent,s642,0
1.0,spatial,down,left,0.864,incongruent,s642,0
1.0,spatial,up,right,0.558,incongruent,s642,0
1.0,spatial,down,left,0.621,incongruent,s642,0
1.0,double,down,left,0.68,incongruent,s642,0
1.0,double,down,right,0.693,incongruent,s642,0
1.0,spatial,up,right,0.738,incongruent,s642,0
1.0,spatial,down,right,0.632,incongruent,s642,0
1.0,spatial,up,right,0.884,incongruent,s642,0
1.0,spatial,up,left,0.463,congruent,s642,0
1.0,double,down,right,0.785,congruent,s642,0
1.0,double,down,left,0.604,incongruent,s642,0
1.0,spatial,up,left,0.58,congruent,s642,0
1.0,spatial,up,left,0.485,congruent,s642,0
1.0,spatial,up,left,0.487,congruent,s642,0
1.0,spatial,down,left,0.586,incongruent,s642,0
1.0,double,up,left,0.528,congruent,s642,0
1.0,spatial,down,right,0.564,congruent,s642,0
1.0,double,up,right,0.908,incongruent,s642,0
1.0,spatial,up,right,0.779,incongruent,s642,0
1.0,double,down,left,0.564,incongruent,s642,0
1.0,spatial,up,right,0.448,congruent,s642,0
1.0,spatial,up,right,0.534,congruent,s642,0
1.0,double,up,left,0.556,incongruent,s642,0
1.0,spatial,down,right,0.561,congruent,s642,0
1.0,spatial,down,left,0.437,congruent,s642,0
1.0,double,down,right,0.679,incongruent,s642,0
1.0,double,up,left,0.502,congruent,s642,0
1.0,double,up,right,0.541,incongruent,s642,0
1.0,spatial,up,left,0.498,incongruent,s642,0
1.0,double,up,right,0.649,incongruent,s642,0
1.0,spatial,down,right,0.704,incongruent,s642,0
1.0,double,down,left,0.67,congruent,s642,0
1.0,spatial,up,right,0.747,incongruent,s642,0
1.0,spatial,up,right,0.625,incongruent,s642,0
1.0,spatial,down,right,0.593,incongruent,s642,0
1.0,double,up,right,1.049,incongruent,s642,0
1.0,double,down,left,0.569,congruent,s642,0
1.0,spatial,down,left,0.551,congruent,s642,0
1.0,double,down,right,0.795,incongruent,s642,0
1.0,spatial,down,right,1.046,congruent,s642,0
1.0,double,up,right,0.747,congruent,s642,0
1.0,double,down,left,0.471,congruent,s642,0
1.0,double,up,left,0.778,incongruent,s642,0
1.0,spatial,down,left,0.689,incongruent,s642,0
1.0,double,up,right,0.598,congruent,s642,0
1.0,spatial,down,right,0.852,incongruent,s642,0
1.0,double,up,right,0.787,incongruent,s642,0
1.0,spatial,up,left,0.835,incongruent,s642,0
1.0,double,down,left,0.676,congruent,s642,0
1.0,double,up,left,0.719,incongruent,s642,0
1.0,double,down,right,0.83,incongruent,s642,0
1.0,spatial,down,left,0.468,congruent,s642,0
1.0,double,up,right,0.648,congruent,s642,0
1.0,spatial,down,left,0.852,incongruent,s642,0
1.0,spatial,down,right,0.514,incongruent,s642,0
1.0,spatial,up,right,0.632,congruent,s642,0
1.0,spatial,down,left,0.467,congruent,s642,0
1.0,double,up,left,1.317,incongruent,s642,0
1.0,double,down,left,0.49,congruent,s642,0
1.0,double,down,right,0.628,congruent,s642,0
1.0,spatial,down,right,0.48,congruent,s642,0
1.0,double,down,right,0.586,congruent,s642,0
1.0,double,down,left,0.733,incongruent,s642,0
1.0,spatial,up,right,0.668,congruent,s642,0
1.0,spatial,down,left,0.493,congruent,s642,0
1.0,spatial,down,right,0.506,congruent,s642,0
1.0,spatial,down,right,0.772,incongruent,s642,0
1.0,double,down,right,0.788,congruent,s642,0
1.0,double,down,right,0.622,congruent,s642,0
1.0,double,down,left,0.57,congruent,s642,0
1.0,double,up,right,0.584,congruent,s642,0
1.0,double,down,left,0.435,congruent,s642,0
1.0,spatial,up,left,0.703,congruent,s642,0
1.0,spatial,down,left,0.833,incongruent,s642,0
1.0,double,down,right,0.778,incongruent,s642,0
1.0,spatial,down,right,0.693,congruent,s642,0
1.0,spatial,down,left,0.527,congruent,s642,0
1.0,spatial,up,left,0.534,congruent,s642,0
1.0,double,up,left,0.529,incongruent,s642,0
1.0,double,down,left,0.63,incongruent,s642,0
1.0,double,down,right,0.705,incongruent,s642,0
1.0,spatial,up,left,0.538,incongruent,s642,0
1.0,spatial,up,left,0.788,incongruent,s642,0
1.0,double,down,left,0.693,incongruent,s642,0
1.0,double,down,left,1.438,incongruent,s642,0
1.0,spatial,up,left,0.845,incongruent,s642,0
1.0,double,down,left,0.622,incongruent,s642,0
1.0,double,up,left,0.66,incongruent,s642,0
1.0,double,up,right,0.807,incongruent,s642,0
1.0,double,down,right,0.948,congruent,s642,0
1.0,spatial,down,right,0.987,incongruent,s642,0
1.0,spatial,down,left,0.632,congruent,s642,0
1.0,spatial,up,right,0.518,congruent,s642,0
1.0,spatial,up,right,0.759,incongruent,s642,0
1.0,double,up,left,0.715,congruent,s642,0
1.0,spatial,down,left,0.756,incongruent,s642,0
1.0,spatial,up,left,0.648,congruent,s642,0
1.0,spatial,up,left,0.647,congruent,s642,0
1.0,spatial,down,right,0.583,congruent,s642,0
1.0,double,up,left,0.545,incongruent,s642,0
1.0,double,down,right,0.527,congruent,s642,0
1.0,spatial,up,left,0.853,incongruent,s642,0
1.0,double,up,left,0.595,congruent,s642,0
1.0,spatial,up,left,0.636,incongruent,s642,0
1.0,double,up,left,0.523,congruent,s642,0
1.0,double,up,left,0.45,incongruent,s642,0
1.0,double,down,right,0.778,incongruent,s642,0
1.0,spatial,down,right,0.582,congruent,s642,0
1.0,spatial,down,right,0.503,congruent,s642,0
1.0,double,up,right,0.592,congruent,s642,0
1.0,double,up,right,0.563,congruent,s642,0
1.0,spatial,up,right,0.782,incongruent,s642,0
1.0,spatial,down,left,0.607,congruent,s642,0
1.0,double,down,right,0.678,incongruent,s642,0
1.0,spatial,down,left,0.582,incongruent,s642,0
1.0,double,up,right,0.641,incongruent,s642,0
1.0,spatial,down,left,0.433,congruent,s642,0
1.0,spatial,down,left,0.717,incongruent,s643,0
0.0,double,up,left,0.565,incongruent,s643,0
1.0,double,down,left,0.577,incongruent,s643,0
1.0,double,down,left,0.671,incongruent,s643,0
1.0,double,up,right,0.587,congruent,s643,0
1.0,spatial,up,right,0.565,incongruent,s643,0
1.0,spatial,up,right,0.546,congruent,s643,0
1.0,spatial,down,left,0.699,congruent,s643,0
1.0,spatial,up,right,0.763,incongruent,s643,0
1.0,double,up,left,0.55,congruent,s643,0
1.0,spatial,up,left,0.585,incongruent,s643,0
1.0,spatial,up,right,0.566,congruent,s643,0
1.0,spatial,up,left,0.654,congruent,s643,0
1.0,spatial,up,left,0.555,congruent,s643,0
1.0,double,up,left,0.512,incongruent,s643,0
1.0,double,up,left,0.491,congruent,s643,0
1.0,spatial,up,left,0.81,incongruent,s643,0
1.0,double,up,right,0.518,congruent,s643,0
1.0,spatial,down,right,0.686,incongruent,s643,0
1.0,double,down,left,0.657,congruent,s643,0
1.0,double,down,right,0.685,incongruent,s643,0
1.0,double,down,right,0.75,incongruent,s643,0
1.0,spatial,down,left,0.669,congruent,s643,0
1.0,spatial,down,left,0.479,congruent,s643,0
1.0,double,down,left,0.612,congruent,s643,0
1.0,double,up,right,0.579,congruent,s643,0
1.0,spatial,up,left,0.948,incongruent,s643,0
1.0,spatial,down,right,0.627,congruent,s643,0
1.0,double,up,left,0.545,incongruent,s643,0
1.0,spatial,down,left,0.707,incongruent,s643,0
1.0,double,down,right,0.665,incongruent,s643,0
1.0,spatial,up,left,0.802,congruent,s643,0
1.0,double,down,left,0.636,congruent,s643,0
1.0,double,down,left,0.743,incongruent,s643,0
1.0,spatial,up,left,0.682,congruent,s643,0
1.0,double,up,right,0.555,congruent,s643,0
1.0,double,up,right,0.545,congruent,s643,0
1.0,spatial,up,right,0.62,incongruent,s643,0
1.0,spatial,up,right,0.542,congruent,s643,0
1.0,double,up,right,0.922,congruent,s643,0
