Subnum,trial,RT,choice,outcome,missed
165,66,0.59710491,3.0,-200,0
165,67,0.65496205,4.0,-100,0
165,68,0.54108488,4.0,-100,0
165,69,0.23793608,2.0,100,0
165,70,0.33451647,2.0,100,0
165,71,0.19078813,2.0,100,0
165,72,0.23887133,1.0,200,0
165,73,0.53481659,1.0,-1050,0
165,74,0.70212297,3.0,-200,0
165,75,0.33355334,3.0,-200,0
165,76,0.39904322,3.0,-200,0
165,77,0.48695999,3.0,1050,0
165,78,3.1902211,4.0,650,0
165,79,0.80854731,2.0,100,0
165,80,0.47502379,1.0,200,0
165,81,0.83715268,3.0,-200,0
165,82,0.37453772,1.0,200,0
165,83,0.50214864,2.0,-650,0
165,84,0.47019486,4.0,-100,0
165,85,0.96681402,2.0,100,0
165,86,0.49932215,1.0,200,0
165,87,0.41280032,3.0,-200,0
165,88,0.51068941,1.0,200,0
165,89,0.41398745,2.0,100,0
165,90,0.33406262,4.0,-100,0
165,91,0.85377647,2.0,100,0
165,92,0.3805029,1.0,-1050,0
165,93,0.35872827,2.0,100,0
165,94,0.27791811,4.0,-100,0
165,95,0.22280869,2.0,-650,0
165,96,0.24623404,4.0,-100,0
165,97,0.28616485,2.0,100,0
165,98,0.3264302,1.0,200,0
165,99,0.35861707,3.0,-200,0
165,100,0.24616013,1.0,200,0
166,1,6.3052098,2.0,100,0
166,2,0.25606833,2.0,100,0
166,3,0.19524399,2.0,100,0
166,4,0.080331803,2.0,100,0
166,5,0.12335902,3.0,-200,0
166,6,0.20807849,2.0,-650,0
166,7,0.20832835,4.0,-100,0
166,8,0.29926334,4.0,-100,0
166,9,0.032202804,2.0,100,0
166,10,0.10726879,2.0,100,0
166,11,3.2843198,1.0,200,0
166,12,0.69619503,1.0,200,0
166,13,0.85621983,1.0,200,0
166,14,0.57623644,3.0,-200,0
166,15,0.2080124,4.0,-100,0
166,16,0.50436925,2.0,100,0
166,17,0.3873785,1.0,200,0
166,18,0.30414156,1.0,-1050,0
166,19,0.48018312,1.0,200,0
166,20,0.048126421,1.0,200,0
166,21,0.032171234,1.0,200,0
166,22,0.12010773,1.0,200,0
166,23,0.056128552,1.0,-1050,0
166,24,0.16021231,1.0,200,0
166,25,0.16327271,1.0,200,0
166,26,0.23218517,1.0,200,0
166,27,0.2162005,1.0,200,0
166,28,0.58414988,1.0,-1050,0
166,29,0.28803395,1.0,200,0
166,30,0.3231944,1.0,200,0
166,31,0.23225804,1.0,200,0
166,32,0.21619429,1.0,200,0
166,33,0.32817031,2.0,100,0
166,34,0.2081733,2.0,-650,0
166,35,0.39165396,2.0,100,0
166,36,0.27234668,2.0,100,0
166,37,0.24015434,2.0,100,0
166,38,0.3279591,2.0,100,0
166,39,0.34416158,2.0,-650,0
166,40,0.53606755,2.0,100,0
166,41,0.040080284,2.0,100,0
166,42,0.50733184,2.0,100,0
166,43,0.35208684,2.0,100,0
166,44,0.33627779,3.0,-200,0
166,45,0.33628366,3.0,-200,0
166,46,0.12790032,3.0,1050,0
166,47,4.632274,3.0,-200,0
166,48,0.23207711,3.0,-200,0
166,49,0.52808237,3.0,-200,0
166,50,2.2804171,3.0,-200,0
166,51,0.15208329,3.0,1050,0
166,52,1.6804569,4.0,-100,0
166,53,0.46397618,4.0,650,0
166,54,0.36016469,4.0,-100,0
166,55,0.45631009,4.0,-100,0
166,56,0.56015109,4.0,-100,0
166,57,0.31228172,4.0,-100,0
166,58,0.24808614,4.0,650,0
166,59,2.8883689,1.0,-1050,0
166,60,0.27191977,1.0,200,0
166,61,0.41932336,1.0,200,0
166,62,0.14407812,1.0,200,0
166,63,0.34412381,1.0,200,0
166,64,0.25606098,2.0,-650,0
166,65,0.2800145,2.0,100,0
166,66,0.45923507,2.0,100,0
166,67,1.0645786,2.0,100,0
166,68,0.984207,2.0,100,0
166,69,0.72834834,3.0,-200,0
166,70,0.55208872,3.0,-200,0
166,71,0.38429559,3.0,-200,0
166,72,0.18429542,3.0,-200,0
166,73,0.25611074,3.0,1050,0
166,74,2.9363903,3.0,-200,0
166,75,0.072273894,3.0,-200,0
166,76,0.05617017,3.0,-200,0
166,77,0.016064629,3.0,-200,0
166,78,0.33931442,3.0,1050,0
166,79,0.52030034,3.0,-200,0
166,80,0.24003478,3.0,-200,0
166,81,0.33934141,3.0,-200,0
166,82,0.19221041,3.0,-200,0
166,83,0.016046858,3.0,1050,0
166,84,0.24025993,3.0,-200,0
166,85,0.24827979,3.0,-200,0
166,86,0.2399508,3.0,-200,0
166,87,0.14409083,3.0,-200,0
166,88,0.24036019,3.0,1050,0
166,89,0.44788372,3.0,-200,0
166,90,0.17630045,3.0,-200,0
166,91,0.24046395,3.0,-200,0
166,92,0.15530345,3.0,-200,0
166,93,1.1603868,3.0,1050,0
166,94,0.3601564,3.0,-200,0
166,95,0.40015756,3.0,-200,0
166,96,0.16824968,3.0,-200,0
166,97,0.20816658,3.0,-200,0
166,98,0.36813094,3.0,1050,0
166,99,0.056282918,3.0,-200,0
166,100,0.041440034,3.0,-200,0
167,1,11.446746,3.0,-200,0
167,2,0.063963561,1.0,200,0
167,3,0.062585303,3.0,-200,0
167,4,0.19513632,2.0,100,0
167,5,0.20013542,4.0,-100,0
167,6,0.059180987,1.0,200,0
167,7,0.10247081,4.0,-100,0
167,8,0.16016759,2.0,100,0
167,9,0.083357304,1.0,200,0
167,10,0.023562246,3.0,-200,0
167,11,0.024161494,3.0,-200,0
167,12,0.030518128,3.0,1050,0
167,13,0.15526148,3.0,-200,0
167,14,0.061181524,4.0,-100,0
167,15,0.20034838,3.0,-200,0
167,16,0.45592792,4.0,-100,0
167,17,0.23242699,3.0,-200,0
167,18,0.008138299,4.0,650,0
167,19,0.081765211,3.0,-200,0
167,20,0.25629772,4.0,-100,0
167,21,0.10418949,1.0,200,0
167,22,0.33918973,2.0,100,0
167,23,0.056303564,1.0,-1050,0
167,24,0.072241897,2.0,100,0
167,25,0.2723198,3.0,1050,0
167,26,0.048029986,4.0,-100,0
167,27,1.0323691,1.0,200,0
167,28,0.55168591,1.0,200,0
167,29,0.79224467,3.0,-200,0
167,30,0.80820588,4.0,-100,0
167,31,0.024221794,2.0,-650,0
167,32,0.19518121,4.0,-100,0
167,33,0.13620096,3.0,-200,0
167,34,0.072062101,1.0,200,0
167,35,0.11222585,1.0,200,0
167,36,0.1202312,4.0,650,0
167,37,0.056291547,2.0,100,0
167,38,0.53138208,3.0,-200,0
167,39,0.032233862,4.0,-100,0
167,40,0.21123294,2.0,100,0
167,41,0.16849139,1.0,-1050,0
167,42,0.14439756,4.0,-100,0
167,43,0.040106139,4.0,-100,0
167,44,0.14724522,3.0,-200,0
167,45,0.12040849,1.0,200,0
167,46,0.21918102,1.0,200,0
167,47,0.056127936,4.0,-100,0
167,48,0.1633008,2.0,100,0
167,49,0.32334852,3.0,1050,0
167,50,0.088208413,3.0,-200,0
167,51,0.088212323,1.0,200,0
167,52,0.11518257,4.0,650,0
167,53,0.57456909,2.0,100,0
167,54,0.062493485,3.0,-200,0
167,55,0.22417232,4.0,-100,0
167,56,0.20830203,2.0,-650,0
167,57,0.083241946,2.0,100,0
167,58,0.071432229,3.0,-200,0
167,59,0.027281738,2.0,100,0
167,60,0.008133003,3.0,-200,0
167,61,0.039954724,1.0,200,0
167,62,0.024295535,2.0,100,0
167,63,0.20333161,4.0,-100,0
167,64,0.056204164,3.0,1050,0
167,65,0.064129451,3.0,-200,0
167,66,0.8883565,4.0,-100,0
167,67,0.40305918,2.0,100,0
167,68,0.21923549,1.0,-1050,0
167,69,0.2112627,1.0,200,0
167,70,0.47836944,1.0,200,0
167,71,0.20338689,1.0,200,0
167,72,0.18250408,4.0,-100,0
167,73,0.30344761,1.0,200,0
167,74,0.17933036,3.0,-200,0
167,75,0.18106235,2.0,-650,0
167,76,0.006523285,4.0,650,0
167,77,0.13934655,1.0,-1050,0
167,78,0.008163562,3.0,-200,0
167,79,0.12047153,4.0,-100,0
167,80,0.15861864,2.0,100,0
167,81,0.054464752,1.0,200,0
167,82,0.008006565,2.0,100,0
167,83,0.10726729,1.0,200,0
167,84,0.15064622,2.0,100,0
167,85,0.067244062,1.0,200,0
167,86,0.14730996,2.0,100,0
167,87,0.1122322,2.0,-650,0
167,88,0.061157825,1.0,200,0
167,89,0.18721413,1.0,-1050,0
167,90,0.11226444,2.0,100,0
167,91,0.046483408,4.0,-100,0
167,92,0.11237605,1.0,200,0
167,93,0.17600787,3.0,-200,0
167,94,0.2242206,2.0,100,0
167,95,0.048111137,4.0,-100,0
167,96,0.57926055,1.0,200,0
167,97,0.064073713,3.0,1050,0
167,98,0.03863378,2.0,100,0
167,99,0.66736169,4.0,-100,0
167,100,0.064102104,3.0,-200,0
168,1,3.0076648,1.0,200,0
168,2,1.5964561,3.0,-200,0
168,3,0.088746756,2.0,100,0
168,4,0.56992111,4.0,-100,0
168,5,0.37749384,2.0,100,0
168,6,0.02592945,2.0,100,0
168,7,0.71486261,2.0,100,0
168,8,0.25759874,2.0,-650,0
168,9,1.0982026,3.0,-200,0
168,10,0.082121595,1.0,200,0
168,11,0.73830207,1.0,200,0
168,12,0.057918376,1.0,200,0
168,13,0.30594196,1.0,-1050,0
168,14,1.0095197,2.0,100,0
168,15,0.4024339,1.0,200,0
168,16,1.1440455,3.0,-200,0
168,17,0.26798498,2.0,100,0
168,18,0.081803903,1.0,200,0
168,19,0.44979844,2.0,100,0
168,20,0.96871032,1.0,200,0
168,21,0.63462901,2.0,100,0
168,22,0.41037911,1.0,200,0
168,23,0.48800375,1.0,-1050,0
168,24,0.17026863,2.0,-650,0
168,25,0.38613601,3.0,-200,0
168,26,0.24953294,4.0,-100,0
168,27,1.5700057,2.0,100,0
168,28,2.0295835,1.0,200,0
168,29,0.53833416,1.0,200,0
168,30,0.80125683,1.0,200,0
168,31,1.0576344,2.0,100,0
168,32,1.0820561,3.0,1050,0
168,33,2.7057815,4.0,-100,0
168,34,0.4258617,3.0,-200,0
168,35,0.45765839,2.0,100,0
168,36,0.70603338,1.0,200,0
168,37,0.40906198,1.0,-1050,0
168,38,0.29741941,2.0,100,0
168,39,1.8742633,3.0,-200,0
168,40,0.32928839,4.0,-100,0
168,41,1.169406,2.0,-650,0
168,42,0.40899877,1.0,200,0
168,43,1.6340341,4.0,650,0
168,44,1.4262416,3.0,-200,0
168,45,1.4735926,4.0,-100,0
168,46,0.2610794,1.0,200,0
168,47,0.56203718,1.0,200,0
168,48,0.56964459,1.0,200,0
168,49,0.43416673,1.0,-1050,0
168,50,0.84262056,2.0,100,0
168,51,0.73814873,2.0,100,0
168,52,0.7226522,3.0,-200,0
168,53,0.91360351,4.0,-100,0
168,54,0.22606885,1.0,200,0
168,55,0.31881657,1.0,200,0
168,56,0.73035298,2.0,100,0
168,57,0.59358037,2.0,100,0
168,58,1.3226357,3.0,1050,0
168,59,0.89727223,3.0,-200,0
168,60,1.0258179,1.0,200,0
168,61,0.5748583,1.0,200,0
168,62,1.1461465,2.0,-650,0
168,63,0.94651796,1.0,-1050,0
168,64,0.45013948,4.0,-100,0
168,65,0.64843237,3.0,-200,0
168,66,1.0174066,2.0,100,0
168,67,0.42466744,2.0,100,0
168,68,1.3544029,1.0,200,0
168,69,0.27398902,1.0,200,0
168,70,2.601063,4.0,-100,0
168,71,0.33032704,3.0,-200,0
168,72,1.1541708,2.0,100,0
168,73,0.20187697,2.0,100,0
168,74,1.2013846,1.0,200,0
168,75,0.41786852,1.0,200,0
168,76,1.8251625,2.0,-650,0
168,77,0.88072537,3.0,-200,0
168,78,1.3379526,4.0,650,0
168,79,0.45707066,4.0,-100,0
168,80,1.0578017,1.0,-1050,0
168,81,0.55364462,2.0,100,0
168,82,0.51276066,2.0,100,0
168,83,2.2665184,2.0,100,0
168,84,0.61775603,2.0,100,0
168,85,0.53051733,2.0,-650,0
168,86,0.44090989,3.0,1050,0
168,87,0.95388029,3.0,-200,0
168,88,1.2018647,1.0,200,0
168,89,0.48928943,1.0,200,0
168,90,2.6174173,4.0,-100,0
168,91,0.42664685,2.0,100,0
168,92,0.95397009,2.0,100,0
168,93,1.6175949,3.0,-200,0
168,94,0.34582033,1.0,200,0
168,95,0.3066237,1.0,200,0
168,96,0.56968641,1.0,-1050,0
168,97,1.1493558,4.0,-100,0
168,98,0.40974372,2.0,100,0
168,99,0.4804709,2.0,100,0
168,100,0.903805,2.0,-650,0
169,1,5.6627753,1.0,200,0
169,2,0.18073468,3.0,-200,0
169,3,0.39738943,4.0,-100,0
169,4,0.14890535,2.0,100,0
169,5,0.12455309,3.0,-200,0
169,6,0.083289975,1.0,200,0
169,7,0.099549885,4.0,-100,0
169,8,0.13260783,3.0,-200,0
169,9,0.10217018,1.0,200,0
169,10,0.13269893,2.0,100,0
169,11,0.23671949,4.0,-100,0
169,12,0.028767832,1.0,200,0
169,13,0.24462188,3.0,-200,0
169,14,0.26880881,1.0,-1050,0
169,15,0.10206353,4.0,-100,0
169,16,0.051411696,3.0,1050,0
169,17,0.045808027,2.0,100,0
169,18,0.10716084,3.0,-200,0
169,19,0.21270081,1.0,200,0
169,20,0.16452177,4.0,650,0
169,21,0.13952473,2.0,100,0
169,22,0.16476458,1.0,200,0
169,23,0.50034314,3.0,-200,0
169,24,0.31808031,4.0,-100,0
169,25,0.14079322,2.0,-650,0
169,26,0.082714242,1.0,200,0
169,27,0.14971481,1.0,200,0
169,28,0.41399458,3.0,-200,0
169,29,0.045931214,1.0,-1050,0
169,30,0.10075614,4.0,-100,0
169,31,0.051764073,1.0,200,0
169,32,0.013780953,3.0,-200,0
169,33,0.02214723,2.0,100,0
169,34,0.094037309,4.0,-100,0
169,35,0.069357633,1.0,200,0
169,36,0.37401228,2.0,100,0
169,37,0.19831657,2.0,100,0
169,38,0.43802591,2.0,100,0
169,39,0.12492394,1.0,200,0
169,40,0.092731213,1.0,200,0
169,41,0.11533618,1.0,-1050,0
169,42,0.32486916,3.0,1050,0
169,43,0.093707949,3.0,-200,0
169,44,0.243296,1.0,200,0
169,45,0.37292079,2.0,-650,0
169,46,0.14881004,4.0,-100,0
169,47,0.14875752,1.0,200,0
169,48,0.059132219,3.0,-200,0
169,49,0.10774111,1.0,200,0
169,50,0.029874237,2.0,100,0
169,51,0.19544957,4.0,650,0
169,52,0.30955129,3.0,-200,0
169,53,0.11493128,1.0,200,0
169,54,0.1098638,4.0,-100,0
169,55,0.083465029,2.0,100,0
169,56,0.053911724,1.0,-1050,0
169,57,0.10002642,3.0,-200,0
169,58,0.11505609,2.0,100,0
169,59,0.077903179,4.0,-100,0
169,60,0.63822431,1.0,200,0
169,61,0.043079457,2.0,100,0
169,62,0.19050852,4.0,-100,0
169,63,0.14961756,1.0,200,0
169,64,0.32442666,3.0,1050,0
169,65,0.15805612,3.0,-200,0
169,66,0.051232103,1.0,200,0
169,67,0.31574399,2.0,-650,0
169,68,0.083283816,4.0,-100,0
169,69,0.10995781,3.0,-200,0
169,70,0.45288863,1.0,200,0
169,71,0.28475232,4.0,650,0
169,72,0.41429217,1.0,-1050,0
169,73,0.10198637,4.0,-100,0
169,74,0.099169953,2.0,100,0
169,75,0.14865055,3.0,-200,0
169,76,0.038007758,4.0,-100,0
169,77,0.011291298,2.0,100,0
169,78,0.31683937,1.0,200,0
169,79,0.11787802,1.0,200,0
169,80,0.33941483,3.0,-200,0
169,81,0.25424433,3.0,1050,0
169,82,1.8185596,1.0,200,0
169,83,0.31836461,2.0,100,0
169,84,0.18992306,4.0,-100,0
169,85,0.15045944,2.0,100,0
169,86,0.15714001,1.0,200,0
169,87,0.15007821,2.0,-650,0
169,88,0.070093184,1.0,-1050,0
169,89,0.046286508,3.0,-200,0
169,90,0.10243244,1.0,200,0
169,91,0.083513979,2.0,100,0
169,92,0.14188763,2.0,100,0
169,93,0.13141001,2.0,100,0
169,94,0.22987521,2.0,100,0
169,95,0.40359574,3.0,-200,0
169,96,0.075377865,2.0,-650,0
169,97,0.15676105,4.0,-100,0
169,98,0.38919107,1.0,200,0
169,99,0.11760993,1.0,200,0
169,100,0.17356363,1.0,200,0
170,1,3.0769915,2.0,100,0
170,2,3.2036127,4.0,-100,0
170,3,1.0002964,4.0,-100,0
170,4,0.84795382,4.0,-100,0
170,5,0.74434732,3.0,-200,0
170,6,0.65612363,2.0,100,0
170,7,0.61617717,1.0,200,0
170,8,0.58395931,1.0,200,0
170,9,0.58413485,2.0,100,0
170,10,0.4722944,1.0,200,0
170,11,0.31218474,3.0,-200,0
170,12,0.38419278,1.0,200,0
170,13,0.48802155,1.0,-1050,0
170,14,0.41604779,1.0,200,0
170,15,0.5761801,1.0,200,0
170,16,0.35197469,2.0,100,0
170,17,0.36823526,1.0,200,0
170,18,0.28815346,2.0,-650,0
170,19,0.3037568,1.0,200,0
170,20,0.50410777,1.0,-1050,0
170,21,0.48028495,1.0,200,0
170,22,0.24015101,1.0,200,0
170,23,0.088226368,3.0,-200,0
170,24,0.84431806,4.0,-100,0
170,25,0.3840797,1.0,200,0
170,26,0.40818393,1.0,200,0
170,27,0.77611625,1.0,-1050,0
170,28,0.36818175,1.0,200,0
170,29,0.23234912,1.0,200,0
170,30,0.23201903,2.0,100,0
170,31,0.41622966,2.0,100,0
170,32,0.20814565,1.0,200,0
170,33,0.24824768,1.0,200,0
170,34,0.42417891,2.0,100,0
170,35,0.21595284,2.0,100,0
170,36,0.27933907,1.0,-1050,0
170,37,0.48816765,1.0,200,0
170,38,0.36796254,1.0,200,0
170,39,0.26412851,1.0,200,0
170,40,0.24018232,2.0,-650,0
170,41,0.28664398,2.0,100,0
170,42,0.16797202,1.0,200,0
170,43,0.24815073,2.0,100,0
170,44,0.27198215,1.0,-1050,0
170,45,0.46403348,1.0,200,0
170,46,1.0403272,3.0,-200,0
170,47,0.047951485,1.0,200,0
170,48,0.2161698,2.0,100,0
170,49,0.24823088,2.0,100,0
170,50,0.32800825,1.0,200,0
170,51,0.42419489,1.0,200,0
170,52,0.28812311,2.0,-650,0
170,53,0.26296056,1.0,-1050,0
170,54,0.85524146,1.0,200,0
170,55,0.10274681,1.0,200,0
170,56,0.007828022,1.0,200,0
170,57,0.36851953,1.0,200,0
170,58,0.23168264,1.0,-1050,0
170,59,0.19158476,1.0,200,0
170,60,0.095930051,1.0,200,0
170,61,0.12778205,1.0,200,0
170,62,0.87198725,1.0,200,0
170,63,0.07167882,2.0,100,0
170,64,0.17599568,2.0,100,0
170,65,0.15197141,1.0,-1050,0
170,66,0.34401077,1.0,200,0
170,67,0.18415132,1.0,200,0
170,68,0.30400818,1.0,200,0
170,69,0.28818574,1.0,200,0
170,70,0.31144415,1.0,-1050,0
170,71,0.39217308,1.0,200,0
170,72,0.22406415,1.0,200,0
170,73,0.055875984,1.0,200,0
170,74,0.096157123,1.0,200,0
170,75,0.2881159,2.0,100,0
170,76,0.19993279,1.0,-1050,0
170,77,0.33612125,1.0,200,0
170,78,0.17605919,1.0,200,0
170,79,0.21619104,1.0,200,0
170,80,0.064178079,1.0,200,0
170,81,0.25122349,2.0,100,0
170,82,0.21621222,2.0,-650,0
170,83,0.56813568,1.0,-1050,0
170,84,0.4961288,1.0,200,0
170,85,0.8720806,4.0,650,0
170,86,0.82414499,4.0,-100,0
170,87,0.23193357,1.0,200,0
170,88,0.46413622,3.0,1050,0
170,89,0.68028047,1.0,200,0
170,90,0.59214127,3.0,-200,0
170,91,0.57616399,4.0,-100,0
170,92,0.73611809,3.0,-200,0
170,93,0.10409893,1.0,200,0
170,94,0.19209609,3.0,-200,0
170,95,0.11212331,1.0,-1050,0
170,96,0.2721994,2.0,100,0
170,97,0.072036979,4.0,-100,0
170,98,0.17600162,1.0,200,0
170,99,0.5840684,3.0,-200,0
170,100,0.11209003,2.0,100,0
171,1,1.8080038,2.0,100,0
171,2,1.2001165,4.0,-100,0
171,3,0.10398071,2.0,100,0
171,4,0.40822672,1.0,200,0
171,5,0.50380968,3.0,-200,0
171,6,0.008087734,2.0,100,0
171,7,0.28816008,1.0,200,0
171,8,0.27189927,2.0,100,0
171,9,2.0720418,4.0,-100,0
171,10,0.10383266,2.0,-650,0
171,11,0.77577727,1.0,200,0
171,12,1.1084821,3.0,-200,0
171,13,0.46407809,2.0,100,0
171,14,0.50408967,1.0,200,0
171,15,0.47980687,4.0,-100,0
171,16,0.16022323,2.0,100,0
171,17,0.28816658,1.0,-1050,0
171,18,0.14393899,2.0,100,0
171,19,0.28008891,1.0,200,0
171,20,0.43192063,2.0,100,0
171,21,0.28817302,1.0,200,0
171,22,0.44825627,2.0,-650,0
171,23,0.32014875,1.0,200,0
171,24,1.1681833,3.0,-200,0
171,25,0.27219757,4.0,-100,0
171,26,0.12011414,2.0,100,0
171,27,0.38429053,2.0,100,0
171,28,0.36000361,2.0,100,0
171,29,0.32018358,2.0,100,0
171,30,0.51525234,1.0,200,0
171,31,0.3439424,1.0,-1050,0
171,32,0.23214533,4.0,650,0
171,33,0.33621166,3.0,-200,0
171,34,0.64800382,4.0,-100,0
171,35,0.008208403,2.0,-650,0
171,36,0.1999648,1.0,200,0
171,37,0.42734289,2.0,100,0
171,38,0.28014091,1.0,200,0
171,39,0.1361316,2.0,100,0
171,40,0.3766941,1.0,200,0
171,41,0.2316225,2.0,100,0
171,42,0.095994291,3.0,1050,0
171,43,1.840108,2.0,100,0
171,44,0.1919033,1.0,200,0
171,45,0.31988773,4.0,-100,0
171,46,0.071857248,2.0,-650,0
171,47,0.69615632,3.0,-200,0
171,48,0.28648389,1.0,-1050,0
171,49,0.31195588,2.0,100,0
171,50,0.2592472,1.0,200,0
171,51,0.12011257,3.0,-200,0
171,52,2.2754451,4.0,-100,0
171,53,0.168015,2.0,100,0
171,54,0.48825303,4.0,-100,0
171,55,0.1600063,2.0,100,0
171,56,0.23191912,4.0,650,0
171,57,0.79235758,2.0,100,0
171,58,0.35206317,1.0,200,0
171,59,0.3842511,3.0,-200,0
171,60,0.32002951,1.0,200,0
171,61,0.24819122,3.0,-200,0
171,62,0.24819864,1.0,200,0
171,63,0.11193454,3.0,1050,0
171,64,0.44810976,2.0,-650,0
171,65,0.9678714,4.0,-100,0
171,66,0.34728187,2.0,100,0
171,67,0.36814522,4.0,-100,0
171,68,0.087962713,2.0,100,0
171,69,0.36008988,4.0,-100,0
171,70,0.2161913,2.0,100,0
171,71,0.1680487,4.0,-100,0
171,72,0.26408994,2.0,100,0
171,73,0.23961778,4.0,650,0
171,74,1.1121782,2.0,-650,0
171,75,0.28814695,4.0,-100,0
171,76,0.4082236,2.0,100,0
171,77,0.32803285,1.0,-1050,0
171,78,0.10415911,3.0,-200,0
171,79,0.32020403,1.0,200,0
171,80,0.62387941,3.0,-200,0
171,81,0.20011962,1.0,200,0
171,82,0.071845561,3.0,-200,0
171,83,0.1680239,1.0,200,0
171,84,0.33928218,3.0,-200,0
171,85,0.29604445,1.0,200,0
171,86,0.28814445,3.0,1050,0
171,87,0.33601976,1.0,-1050,0
171,88,1.632088,2.0,100,0
171,89,0.29926508,4.0,-100,0
171,90,0.27991879,2.0,100,0
171,91,0.26410995,4.0,-100,0
171,92,0.24829616,2.0,100,0
171,93,0.28792012,4.0,-100,0
171,94,0.23232784,2.0,-650,0
171,95,0.36810644,4.0,650,0
171,96,0.66396695,1.0,200,0
171,97,0.30407999,1.0,200,0
171,98,0.296099,1.0,200,0
171,99,0.376023,1.0,200,0
171,100,0.86420515,1.0,-1050,0
172,1,4.4387216,1.0,200,0
172,2,0.5873471,1.0,200,0
172,3,1.536276,1.0,200,0
172,4,0.52794318,1.0,200,0
172,5,0.20819131,1.0,-1050,0
172,6,2.4644672,3.0,-200,0
172,7,0.69613118,4.0,-100,0
172,8,0.58413787,2.0,100,0
172,9,0.024065353,2.0,100,0
172,10,0.12819658,2.0,100,0
172,11,0.66411017,2.0,100,0
172,12,0.32024993,2.0,-650,0
172,13,1.1603492,1.0,200,0
172,14,0.28807864,1.0,200,0
172,15,0.40806063,1.0,200,0
172,16,0.23177843,1.0,200,0
172,17,0.22413906,2.0,100,0
172,18,0.37619301,2.0,100,0
172,19,0.38406217,2.0,100,0
172,20,0.26405603,2.0,100,0
172,21,0.30401718,1.0,-1050,0
172,22,0.26387838,2.0,-650,0
172,23,0.97626294,3.0,-200,0
172,24,0.64017016,4.0,-100,0
172,25,0.61125602,1.0,200,0
172,26,0.048198529,1.0,200,0
172,27,0.6591591,1.0,200,0
172,28,0.92836657,1.0,200,0
172,29,0.6481651,1.0,-1050,0
172,30,0.37923314,2.0,100,0
172,31,0.31216776,2.0,100,0
172,32,0.28002314,2.0,100,0
172,33,0.20807813,1.0,200,0
172,34,0.34410953,3.0,-200,0
172,35,0.33598691,4.0,-100,0
172,36,0.33542766,2.0,100,0
172,37,0.26408844,2.0,-650,0
172,38,0.13605214,1.0,200,0
172,39,0.024277688,1.0,200,0
172,40,0.32011158,1.0,200,0
172,41,0.54407488,1.0,-1050,0
172,42,0.68017313,3.0,-200,0
172,43,0.087946121,4.0,-100,0
172,44,0.40019106,4.0,650,0
172,45,0.47223355,4.0,-100,0
172,46,0.43208416,4.0,-100,0
172,47,0.29614663,4.0,-100,0
172,48,0.34438155,4.0,-100,0
172,49,0.23157284,4.0,650,0
172,50,0.90347405,3.0,1050,0
172,51,2.2721758,1.0,200,0
172,52,1.4162432,2.0,100,0
172,53,0.91999552,1.0,200,0
172,54,0.4797519,2.0,100,0
172,55,0.7119114,3.0,-200,0
172,56,0.31196844,4.0,-100,0
172,57,1.7604146,1.0,200,0
172,58,0.45604021,1.0,200,0
172,59,0.3841188,1.0,-1050,0
172,60,2.464094,4.0,-100,0
172,61,0.30410397,4.0,-100,0
172,62,0.28800468,4.0,-100,0
172,63,0.29615911,4.0,650,0
172,64,0.32828275,1.0,200,0
172,65,0.063924749,1.0,200,0
172,66,0.29616434,1.0,200,0
172,67,0.33605522,2.0,100,0
172,68,0.35210293,2.0,100,0
172,69,0.34425934,2.0,-650,0
172,70,0.055885207,3.0,-200,0
172,71,0.33619448,3.0,-200,0
172,72,0.032115337,3.0,-200,0
172,73,0.25595503,3.0,1050,0
172,74,0.42408739,1.0,200,0
172,75,0.16817915,1.0,-1050,0
172,76,0.44805223,3.0,-200,0
172,77,0.40814685,3.0,-200,0
172,78,0.096133947,3.0,-200,0
172,79,0.07182724,3.0,-200,0
172,80,0.14415777,3.0,1050,0
172,81,0.46414243,4.0,-100,0
172,82,0.55252479,4.0,-100,0
172,83,0.3361954,4.0,-100,0
172,84,0.3120893,4.0,-100,0
172,85,0.52328477,4.0,650,0
172,86,0.43203885,2.0,100,0
172,87,0.44828736,2.0,100,0
172,88,0.44017423,2.0,100,0
172,89,0.57620706,2.0,100,0
172,90,0.3837797,2.0,-650,0
172,91,0.46431502,1.0,200,0
172,92,0.58411235,1.0,200,0
172,93,0.42393494,1.0,200,0
172,94,0.28813416,1.0,200,0
172,95,0.39224667,1.0,-1050,0
172,96,0.088083591,3.0,-200,0
172,97,0.2001856,3.0,-200,0
172,98,0.13615749,3.0,-200,0
172,99,0.095422405,4.0,-100,0
172,100,0.32821397,3.0,-200,0
173,1,1.5128293,3.0,-200,0
173,2,0.43303785,4.0,-100,0
173,3,0.61403381,2.0,100,0
173,4,0.02941391,2.0,100,0
173,5,0.1579592,2.0,100,0
173,6,0.56566675,2.0,100,0
173,7,0.085160782,2.0,-650,0
173,8,0.045858274,2.0,100,0
173,9,0.061929515,2.0,100,0
173,10,0.021922902,2.0,100,0
173,11,0.51329842,2.0,100,0
173,12,1.2380966,1.0,200,0
173,13,0.053683506,1.0,200,0
173,14,0.086440944,1.0,200,0
173,15,0.030282372,1.0,200,0
173,16,0.13322409,1.0,-1050,0
173,17,0.10969296,1.0,200,0
173,18,0.38092853,1.0,200,0
173,19,0.1485802,1.0,200,0
173,20,0.26835918,1.0,200,0
